,trans_hour,trans_day,trans_month,trans_year,category,card_number,age,trans_amount,state,zip,fraud_risk
11436,21,14,2,2020,0,4760000000000.0,87,1.19,35,44804,0
11437,22,14,2,2020,10,213000000000000.0,64,50.43,37,97441,1
11438,22,14,2,2020,10,4.5e+18,40,91.54,9,33811,0
11439,23,14,2,2020,11,4660000000000000.0,71,906.95,9,32442,1
11440,23,14,2,2020,10,30500000000000.0,46,86.29,40,29939,0
11441,0,15,2,2020,8,30200000000000.0,39,891.19,49,25213,1
11442,1,15,2,2020,4,30200000000000.0,39,267.75,49,25213,1
11443,1,15,2,2020,4,30200000000000.0,39,283.6,49,25213,1
11444,2,15,2,2020,8,30200000000000.0,39,750.98,49,25213,1
11445,2,15,2,2020,2,213000000000000.0,64,19.06,37,97441,1
11446,4,15,2,2020,8,30100000000000.0,26,5.95,16,67851,0
11447,7,15,2,2020,4,30200000000000.0,39,305.45,49,25213,1
11448,7,15,2,2020,11,4.32e+18,60,7.65,17,41810,0
11449,8,15,2,2020,4,4.96e+18,69,60.97,45,22015,0
11450,13,15,2,2020,6,6520000000000000.0,67,11.22,1,35581,0
11451,13,15,2,2020,10,4720000000000000.0,47,22.62,26,59448,0
11452,14,15,2,2020,0,3530000000000000.0,44,147.75,46,5733,0
11453,17,15,2,2020,12,213000000000000.0,64,863.14,37,97441,1
11454,18,15,2,2020,6,2300000000000000.0,60,31.64,14,61830,0
11455,18,15,2,2020,11,30200000000000.0,39,866.93,49,25213,1
11456,19,15,2,2020,6,2720000000000000.0,39,76.17,41,57756,0
11457,20,15,2,2020,0,375000000000000.0,91,434.76,34,14445,1
11458,20,15,2,2020,1,3510000000000000.0,60,61.96,49,25049,0
11459,22,15,2,2020,12,375000000000000.0,91,956.59,34,14445,1
11460,22,15,2,2020,8,213000000000000.0,64,821.67,37,97441,1
11461,22,15,2,2020,11,213000000000000.0,64,906.86,37,97441,1
11462,22,15,2,2020,12,213000000000000.0,64,972.15,37,97441,1
11463,22,15,2,2020,8,213000000000000.0,64,698.9,37,97441,1
11464,23,15,2,2020,11,375000000000000.0,91,855.07,34,14445,1
11465,23,15,2,2020,0,4.99e+18,63,81.45,14,61335,0
11466,23,15,2,2020,8,375000000000000.0,91,719.38,34,14445,1
11467,23,15,2,2020,1,213000000000000.0,64,112.09,37,97441,1
11468,23,15,2,2020,12,375000000000000.0,91,899.14,34,14445,1
11469,1,16,2,2020,8,4270000000000000.0,65,4.23,2,72047,0
11470,2,16,2,2020,4,30200000000000.0,39,262.35,49,25213,1
11471,3,16,2,2020,2,30200000000000.0,39,7.62,49,25213,1
11472,4,16,2,2020,8,630000000000.0,84,6.49,37,97014,0
11473,5,16,2,2020,11,676000000000.0,55,214.17,34,10504,0
11474,10,16,2,2020,8,3580000000000000.0,38,203.02,3,85020,0
11475,12,16,2,2020,10,3580000000000000.0,53,78.9,2,71960,0
11476,13,16,2,2020,5,3560000000000000.0,50,20.22,43,79759,0
11477,15,16,2,2020,1,342000000000000.0,29,40.45,10,31046,0
11478,17,16,2,2020,1,4.56e+18,27,84.8,5,80951,0
11479,17,16,2,2020,7,2310000000000000.0,59,38.48,12,52572,0
11480,18,16,2,2020,6,676000000000.0,51,10.91,9,33909,0
11481,19,16,2,2020,10,4000000000000000.0,30,62.12,1,35022,0
11482,19,16,2,2020,1,4.65e+18,29,121.49,34,11796,0
11483,20,16,2,2020,13,3530000000000000.0,42,376.31,26,59014,0
11484,21,16,2,2020,5,6010000000000000.0,38,19.59,47,99323,0
11485,22,16,2,2020,6,375000000000000.0,91,244.03,34,14445,1
11486,22,16,2,2020,10,60416207185.0,33,6.22,50,82514,0
11487,22,16,2,2020,12,30200000000000.0,39,736.9,49,25213,1
11488,23,16,2,2020,12,375000000000000.0,91,895.43,34,14445,1
11489,23,16,2,2020,11,375000000000000.0,91,886.88,34,14445,1
11490,23,16,2,2020,8,375000000000000.0,91,754.16,34,14445,1
11491,23,16,2,2020,9,30200000000000.0,39,8.51,49,25213,1
11492,23,16,2,2020,8,375000000000000.0,91,906.03,34,14445,1
11493,23,16,2,2020,11,30200000000000.0,39,924.6,49,25213,1
11494,1,17,2,2020,9,2260000000000000.0,71,301.92,30,3753,0
11495,2,17,2,2020,8,30400000000000.0,24,761.08,37,97377,1
11496,2,17,2,2020,8,30400000000000.0,24,714.34,37,97377,1
11497,3,17,2,2020,4,30400000000000.0,24,362.28,37,97377,1
11498,3,17,2,2020,2,571000000000.0,43,70.68,50,82514,0
11499,4,17,2,2020,0,4070000000000000.0,52,13.24,43,78113,0
11500,7,17,2,2020,4,6010000000000000.0,39,93.74,1,35229,0
11501,10,17,2,2020,4,6010000000000000.0,49,92.79,1,36749,0
11502,12,17,2,2020,6,676000000000.0,45,71.67,22,48034,0
11503,13,17,2,2020,5,6600000000000000.0,55,34.4,43,76366,0
11504,14,17,2,2020,9,3550000000000000.0,36,786.04,47,98238,0
11505,15,17,2,2020,10,3580000000000000.0,35,19.14,38,19149,0
11506,18,17,2,2020,12,639000000000.0,33,136.38,38,15056,0
11507,19,17,2,2020,5,3520000000000000.0,33,12.54,9,32960,0
11508,20,17,2,2020,12,2290000000000000.0,32,1.1,25,39439,0
11509,20,17,2,2020,7,4630000000000000.0,46,108.36,29,68031,0
11510,21,17,2,2020,6,4680000000000000.0,42,43.86,49,26041,0
11511,22,17,2,2020,9,4590000000000000.0,22,132.59,40,29438,0
11512,22,17,2,2020,7,3530000000000000.0,35,24.33,27,27258,0
11513,22,17,2,2020,10,3570000000000000.0,48,13.04,4,91321,0
11514,22,17,2,2020,7,30400000000000.0,24,16.98,37,97377,1
11515,23,17,2,2020,13,3530000000000000.0,42,480.6,26,59014,0
11516,23,17,2,2020,0,30400000000000.0,24,470.75,37,97377,1
11517,23,17,2,2020,7,30400000000000.0,24,18.95,37,97377,1
11518,0,18,2,2020,4,30400000000000.0,24,309.88,37,97377,1
11519,7,18,2,2020,11,36100000000000.0,93,9.11,17,41836,0
11520,10,18,2,2020,9,30400000000000.0,24,669.15,37,97377,1
11521,15,18,2,2020,7,213000000000000.0,65,146.25,3,86329,0
11522,18,18,2,2020,9,371000000000000.0,45,37.72,14,62262,0
11523,18,18,2,2020,7,3530000000000000.0,42,53.19,26,59014,0
11524,23,18,2,2020,12,30400000000000.0,24,832.6,37,97377,1
11525,0,19,2,2020,4,3530000000000000.0,68,326.42,29,68463,1
11526,0,19,2,2020,4,6570000000000000.0,51,283.02,36,74130,1
11527,1,19,2,2020,2,213000000000000.0,64,65.1,37,97441,0
11528,3,19,2,2020,2,3530000000000000.0,68,19.04,29,68463,1
11529,3,19,2,2020,2,3530000000000000.0,68,18.86,29,68463,1
11530,4,19,2,2020,2,6510000000000000.0,73,54.51,33,89319,0
11531,6,19,2,2020,12,3570000000000000.0,69,2.88,24,63565,0
11532,7,19,2,2020,4,4810000000000.0,35,220.94,1,36869,0
11533,7,19,2,2020,1,180000000000000.0,56,100.08,20,21102,0
11534,8,19,2,2020,2,213000000000000.0,60,61.94,15,46366,0
11535,8,19,2,2020,2,3530000000000000.0,33,45.78,38,17060,0
11536,12,19,2,2020,8,346000000000000.0,34,1.74,20,21872,0
11537,13,19,2,2020,6,213000000000000.0,25,68.89,22,49775,0
11538,15,19,2,2020,5,582000000000.0,41,75.23,43,76445,0
11539,17,19,2,2020,12,6570000000000000.0,51,1010.53,36,74130,1
11540,22,19,2,2020,11,6570000000000000.0,51,1146.72,36,74130,1
11541,22,19,2,2020,8,6570000000000000.0,51,1045.4,36,74130,1
11542,22,19,2,2020,8,3530000000000000.0,68,749.12,29,68463,1
11543,23,19,2,2020,12,4190000000000000.0,27,3.74,35,43102,0
11544,23,19,2,2020,11,3530000000000000.0,68,1048.8,29,68463,1
11545,23,19,2,2020,8,3530000000000000.0,68,852.75,29,68463,1
11546,0,20,2,2020,4,3530000000000000.0,68,300.37,29,68463,1
11547,0,20,2,2020,2,4560000000000.0,51,10.57,15,46143,1
11548,0,20,2,2020,2,6570000000000000.0,51,7.73,36,74130,1
11549,1,20,2,2020,4,4.91e+18,33,293.05,9,33040,1
11550,1,20,2,2020,4,3530000000000000.0,68,339.39,29,68463,1
11551,1,20,2,2020,4,3530000000000000.0,68,330.07,29,68463,1
11552,1,20,2,2020,4,3530000000000000.0,68,312.44,29,68463,1
11553,2,20,2,2020,2,371000000000000.0,16,87.86,10,31771,0
11554,2,20,2,2020,3,180000000000000.0,45,62.14,48,53801,0
11555,3,20,2,2020,4,4.91e+18,33,312.06,9,33040,1
11556,5,20,2,2020,4,2230000000000000.0,60,344.93,25,39769,1
11557,9,20,2,2020,9,3560000000000000.0,65,8.33,1,35651,0
11558,13,20,2,2020,12,2230000000000000.0,60,796.29,25,39769,1
11559,14,20,2,2020,0,2230000000000000.0,60,666.29,25,39769,1
11560,18,20,2,2020,7,3600000000000000.0,26,25.68,27,28314,0
11561,18,20,2,2020,9,2220000000000000.0,47,6.05,14,62067,0
11562,19,20,2,2020,1,4910000000000000.0,27,12.45,43,76050,0
11563,19,20,2,2020,12,3580000000000000.0,35,1.77,38,19149,0
11564,20,20,2,2020,10,30200000000000.0,32,213.34,27,27522,0
11565,21,20,2,2020,11,4560000000000.0,51,957.32,15,46143,1
11566,21,20,2,2020,11,4.91e+18,33,1187.81,9,33040,1
11567,22,20,2,2020,12,6570000000000000.0,51,975.64,36,74130,1
11568,22,20,2,2020,8,6570000000000000.0,51,740.52,36,74130,1
11569,22,20,2,2020,11,2230000000000000.0,60,850.2,25,39769,1
11570,22,20,2,2020,11,6570000000000000.0,51,959.62,36,74130,1
11571,22,20,2,2020,8,4560000000000.0,51,766.14,15,46143,1
11572,22,20,2,2020,11,6570000000000000.0,51,976.94,36,74130,1
11573,22,20,2,2020,11,30500000000000.0,29,1121.57,43,77379,1
11574,22,20,2,2020,11,2230000000000000.0,60,1082.52,25,39769,1
11575,22,20,2,2020,11,4.91e+18,33,1058.62,9,33040,1
11576,23,20,2,2020,11,4.91e+18,33,1197.66,9,33040,1
11577,23,20,2,2020,8,6570000000000000.0,51,881.95,36,74130,1
11578,23,20,2,2020,8,3530000000000000.0,68,952.71,29,68463,1
11579,0,21,2,2020,3,30400000000000.0,52,15.46,48,53926,1
11580,0,21,2,2020,12,6010000000000000.0,76,2.88,35,45860,0
11581,0,21,2,2020,4,4.91e+18,33,303.92,9,33040,1
11582,0,21,2,2020,2,4560000000000.0,51,8.09,15,46143,1
11583,1,21,2,2020,4,4.91e+18,33,261.74,9,33040,1
11584,1,21,2,2020,8,4.91e+18,33,744.47,9,33040,1
11585,1,21,2,2020,4,30500000000000.0,29,279.74,43,77379,1
11586,1,21,2,2020,8,30500000000000.0,29,934.61,43,77379,1
11587,1,21,2,2020,2,4.91e+18,33,10.65,9,33040,1
11588,2,21,2,2020,4,4560000000000.0,51,256.61,15,46143,1
11589,2,21,2,2020,4,30500000000000.0,29,296.31,43,77379,1
11590,3,21,2,2020,4,30400000000000.0,52,331.61,48,53926,1
11591,4,21,2,2020,9,377000000000000.0,54,697.62,49,25442,0
11592,10,21,2,2020,4,180000000000000.0,47,223.7,1,36617,0
11593,13,21,2,2020,4,371000000000000.0,16,107.79,10,31771,0
11594,14,21,2,2020,10,30400000000000.0,52,49.1,48,53926,1
11595,17,21,2,2020,12,3520000000000000.0,49,13.43,1,36758,0
11596,17,21,2,2020,8,4560000000000.0,51,771.86,15,46143,1
11597,18,21,2,2020,6,6010000000000000.0,38,25.29,47,99323,0
11598,22,21,2,2020,8,4560000000000.0,51,810.12,15,46143,1
11599,22,21,2,2020,11,4.91e+18,33,843.5,9,33040,1
11600,22,21,2,2020,12,2230000000000000.0,60,919.04,25,39769,1
11601,22,21,2,2020,11,4560000000000.0,51,1049.13,15,46143,1
11602,22,21,2,2020,11,30500000000000.0,29,1065.56,43,77379,1
11603,22,21,2,2020,4,30400000000000.0,52,333.2,48,53926,1
11604,23,21,2,2020,9,376000000000000.0,61,8.01,23,55040,1
11605,23,21,2,2020,8,4560000000000.0,51,795.14,15,46143,1
11606,23,21,2,2020,11,30400000000000.0,52,1203.08,48,53926,1
11607,23,21,2,2020,13,585000000000.0,89,8.8,28,58531,0
11608,23,21,2,2020,11,30500000000000.0,29,911.2,43,77379,1
11609,23,21,2,2020,11,4560000000000.0,51,933.51,15,46143,1
11610,23,21,2,2020,11,375000000000000.0,48,6.55,22,48174,0
11611,23,21,2,2020,8,4560000000000.0,51,740.22,15,46143,1
11612,23,21,2,2020,12,30500000000000.0,29,740.88,43,77379,1
11613,23,21,2,2020,12,4.91e+18,33,795.17,9,33040,1
11614,23,21,2,2020,11,2230000000000000.0,60,948.65,25,39769,1
11615,0,22,2,2020,2,376000000000000.0,61,11.14,23,55040,1
11616,0,22,2,2020,2,376000000000000.0,61,12.44,23,55040,1
11617,1,22,2,2020,12,3590000000000000.0,45,120.79,42,38039,0
11618,1,22,2,2020,2,30000000000000.0,45,11.92,29,68723,1
11619,1,22,2,2020,2,376000000000000.0,61,8.47,23,55040,1
11620,3,22,2,2020,4,30000000000000.0,45,277.43,29,68723,1
11621,3,22,2,2020,4,376000000000000.0,61,274.29,23,55040,1
11622,8,22,2,2020,3,3530000000000000.0,35,35.19,27,27258,0
11623,9,22,2,2020,3,30500000000000.0,41,69.99,24,63867,0
11624,9,22,2,2020,8,6540000000000000.0,37,7.86,15,46322,0
11625,9,22,2,2020,2,3540000000000000.0,52,66.18,23,56029,0
11626,15,22,2,2020,1,3590000000000000.0,32,1.17,9,32780,0
11627,16,22,2,2020,5,30200000000000.0,44,8.3,43,76578,0
11628,17,22,2,2020,7,4.79e+18,42,58.5,16,66018,0
11629,22,22,2,2020,7,376000000000000.0,61,22.44,23,55040,1
11630,22,22,2,2020,8,30400000000000.0,52,760.67,48,53926,1
11631,22,22,2,2020,1,376000000000000.0,61,124.56,23,55040,1
11632,22,22,2,2020,11,376000000000000.0,61,1006.25,23,55040,1
11633,23,22,2,2020,8,30000000000000.0,45,758.93,29,68723,1
11634,23,22,2,2020,8,30000000000000.0,45,831.25,29,68723,1
11635,23,22,2,2020,8,376000000000000.0,61,805.42,23,55040,1
11636,23,22,2,2020,8,30400000000000.0,52,668.2,48,53926,1
11637,23,22,2,2020,12,30000000000000.0,45,753.34,29,68723,1
11638,23,22,2,2020,13,4680000000000000.0,42,5.7,49,26041,0
11639,23,22,2,2020,10,30400000000000.0,52,48.98,48,53926,1
11640,23,22,2,2020,11,376000000000000.0,61,1000.0,23,55040,1
11641,1,23,2,2020,2,30000000000000.0,45,13.81,29,68723,1
11642,1,23,2,2020,2,30000000000000.0,45,11.15,29,68723,1
11643,2,23,2,2020,0,346000000000000.0,69,239.83,45,22151,0
11644,5,23,2,2020,4,372000000000000.0,49,129.51,41,57732,0
11645,7,23,2,2020,4,4510000000000000.0,93,99.54,10,31563,0
11646,10,23,2,2020,4,3510000000000000.0,52,292.64,32,88325,1
11647,12,23,2,2020,7,2240000000000000.0,56,65.09,35,45896,0
11648,12,23,2,2020,10,3530000000000000.0,54,18.89,43,75934,0
11649,12,23,2,2020,0,4.91e+18,33,114.44,9,33040,0
11650,14,23,2,2020,9,3580000000000000.0,18,7.43,25,38677,0
11651,15,23,2,2020,7,3500000000000000.0,20,26.99,3,85086,0
11652,16,23,2,2020,5,4070000000000000.0,39,8.28,49,25526,0
11653,17,23,2,2020,6,213000000000000.0,41,74.98,9,33510,0
11654,22,23,2,2020,11,30000000000000.0,45,1170.45,29,68723,1
11655,23,23,2,2020,0,30500000000000.0,64,8.56,15,47110,0
11656,23,23,2,2020,11,30000000000000.0,45,891.66,29,68723,1
11657,23,23,2,2020,8,30000000000000.0,45,715.01,29,68723,1
11658,23,23,2,2020,13,30000000000000.0,45,12.32,29,68723,1
11659,23,23,2,2020,12,30000000000000.0,45,779.75,29,68723,1
11660,23,23,2,2020,11,3510000000000000.0,52,1010.72,32,88325,1
11661,23,23,2,2020,12,3510000000000000.0,52,848.7,32,88325,1
11662,23,23,2,2020,4,3510000000000000.0,52,338.44,32,88325,1
11663,23,23,2,2020,7,30000000000000.0,45,18.01,29,68723,1
11664,23,23,2,2020,11,3510000000000000.0,52,1070.81,32,88325,1
11665,0,24,2,2020,3,4030000000000.0,42,78.02,6,6365,0
11666,1,24,2,2020,2,213000000000000.0,50,67.55,12,52576,0
11667,1,24,2,2020,2,4500000000000.0,54,55.5,20,21865,0
11668,2,24,2,2020,3,3510000000000000.0,52,12.73,32,88325,1
11669,2,24,2,2020,2,3530000000000000.0,54,101.45,43,75934,0
11670,7,24,2,2020,11,3590000000000000.0,60,1.74,21,4680,0
11671,10,24,2,2020,4,36100000000000.0,93,133.73,17,41836,0
11672,14,24,2,2020,10,374000000000000.0,71,21.29,28,58579,0
11673,14,24,2,2020,12,4010000000000000.0,25,6.77,18,70726,0
11674,15,24,2,2020,1,4.18e+18,31,1.01,32,87558,0
11675,17,24,2,2020,1,3550000000000000.0,35,107.17,43,76008,0
11676,18,24,2,2020,10,4430000000000000.0,57,8.07,43,76905,0
11677,21,24,2,2020,5,4900000000000000.0,29,3.52,34,12419,0
11678,21,24,2,2020,0,676000000000.0,52,22.96,29,68438,0
11679,22,24,2,2020,8,3510000000000000.0,52,759.92,32,88325,1
11680,23,24,2,2020,9,3510000000000000.0,52,50.26,32,88325,1
11681,23,24,2,2020,11,3510000000000000.0,52,1071.55,32,88325,1
11682,23,24,2,2020,8,3510000000000000.0,52,844.8,32,88325,1
11683,23,24,2,2020,11,3510000000000000.0,52,989.44,32,88325,1
11684,1,25,2,2020,4,4840000000000000.0,20,282.4,12,52563,1
11685,2,25,2,2020,4,4840000000000000.0,20,300.89,12,52563,1
11686,3,25,2,2020,4,4450000000000000.0,33,108.05,45,23303,0
11687,8,25,2,2020,4,4840000000000000.0,20,288.03,12,52563,1
11688,14,25,2,2020,6,371000000000000.0,45,52.51,14,62262,0
11689,15,25,2,2020,5,3510000000000000.0,34,128.94,24,63010,0
11690,16,25,2,2020,5,180000000000000.0,47,11.81,4,92585,0
11691,17,25,2,2020,9,4760000000000.0,34,9.18,43,75048,0
11692,18,25,2,2020,0,4610000000000000.0,34,72.05,36,73027,0
11693,19,25,2,2020,7,38600000000000.0,29,17.3,43,79842,0
11694,22,25,2,2020,8,4840000000000000.0,20,905.07,12,52563,1
11695,22,25,2,2020,6,6530000000000000.0,21,83.88,46,5461,0
11696,22,25,2,2020,11,4840000000000000.0,20,1006.38,12,52563,1
11697,22,25,2,2020,8,4840000000000000.0,20,748.18,12,52563,1
11698,23,25,2,2020,1,3600000000000000.0,87,25.2,17,42731,0
11699,23,25,2,2020,8,4840000000000000.0,20,724.88,12,52563,1
11700,5,26,2,2020,8,3570000000000000.0,30,4.16,44,84002,0
11701,6,26,2,2020,3,4940000000000000.0,45,42.53,10,31042,0
11702,11,26,2,2020,2,4750000000000.0,21,47.5,15,46346,0
11703,12,26,2,2020,10,30300000000000.0,43,92.83,45,23850,0
11704,15,26,2,2020,5,30500000000000.0,29,26.11,43,77379,0
11705,17,26,2,2020,1,504000000000.0,44,132.52,43,78248,0
11706,18,26,2,2020,10,3590000000000000.0,44,71.35,2,72011,0
11707,19,26,2,2020,10,213000000000000.0,35,39.64,25,39073,0
11708,20,26,2,2020,1,4680000000000.0,41,7.17,42,37132,0
11709,22,26,2,2020,11,4840000000000000.0,20,974.87,12,52563,1
11710,0,27,2,2020,4,4.22e+18,45,300.31,35,45051,1
11711,0,27,2,2020,2,4870000000000000.0,30,9.18,12,52760,1
11712,0,27,2,2020,2,4870000000000000.0,30,13.14,12,52760,1
11713,0,27,2,2020,11,4870000000000000.0,30,997.49,12,52760,1
11714,0,27,2,2020,4,4.22e+18,45,298.45,35,45051,1
11715,1,27,2,2020,3,4.22e+18,45,9.01,35,45051,1
11716,1,27,2,2020,12,4870000000000000.0,30,794.74,12,52760,1
11717,1,27,2,2020,12,4870000000000000.0,30,766.77,12,52760,1
11718,1,27,2,2020,4,6010000000000000.0,60,286.4,4,90014,1
11719,2,27,2,2020,4,6010000000000000.0,60,314.47,4,90014,1
11720,2,27,2,2020,4,502000000000.0,57,294.73,38,16878,1
11721,3,27,2,2020,4,502000000000.0,57,321.87,38,16878,1
11722,3,27,2,2020,4,4870000000000000.0,30,341.21,12,52760,1
11723,3,27,2,2020,2,6590000000000000.0,25,58.78,1,36111,0
11724,3,27,2,2020,3,502000000000.0,57,17.3,38,16878,1
11725,10,27,2,2020,2,3520000000000000.0,90,49.13,4,95537,0
11726,10,27,2,2020,11,4870000000000000.0,30,1154.83,12,52760,1
11727,12,27,2,2020,6,6010000000000000.0,31,28.35,24,65072,0
11728,14,27,2,2020,12,502000000000.0,57,753.61,38,16878,1
11729,15,27,2,2020,1,3510000000000000.0,52,4.82,32,88325,0
11730,16,27,2,2020,7,6010000000000000.0,60,22.98,4,90014,1
11731,16,27,2,2020,8,6010000000000000.0,60,763.37,4,90014,1
11732,19,27,2,2020,10,581000000000.0,30,79.02,36,73754,0
11733,21,27,2,2020,0,374000000000000.0,77,7.2,37,97033,0
11734,22,27,2,2020,12,4.22e+18,45,765.34,35,45051,1
11735,22,27,2,2020,10,4640000000000.0,68,53.78,18,70732,0
11736,22,27,2,2020,6,4870000000000000.0,30,259.52,12,52760,1
11737,22,27,2,2020,11,6010000000000000.0,60,1029.22,4,90014,1
11738,22,27,2,2020,4,6010000000000000.0,24,58.02,23,55080,0
11739,22,27,2,2020,8,4.22e+18,45,752.36,35,45051,1
11740,23,27,2,2020,6,4870000000000000.0,30,248.66,12,52760,1
11741,23,27,2,2020,6,4870000000000000.0,30,247.96,12,52760,1
11742,23,27,2,2020,13,568000000000.0,35,1.23,43,77007,0
11743,23,27,2,2020,8,6010000000000000.0,60,672.71,4,90014,1
11744,23,27,2,2020,8,4.22e+18,45,736.87,35,45051,1
11745,0,28,2,2020,9,4870000000000000.0,30,807.09,12,52760,1
11746,0,28,2,2020,11,4870000000000000.0,30,856.76,12,52760,1
11747,1,28,2,2020,4,4870000000000000.0,30,334.1,12,52760,1
11748,1,28,2,2020,2,4.06e+18,56,17.3,44,84325,1
11749,2,28,2,2020,2,502000000000.0,57,22.1,38,16878,1
11750,2,28,2,2020,4,4870000000000000.0,30,355.06,12,52760,1
11751,2,28,2,2020,3,4.06e+18,56,12.6,44,84325,1
11752,3,28,2,2020,12,581000000000.0,60,47.06,34,10548,0
11753,3,28,2,2020,2,4.22e+18,45,13.93,35,45051,1
11754,9,28,2,2020,1,180000000000000.0,77,38.34,14,62939,0
11755,11,28,2,2020,11,4870000000000000.0,30,1075.51,12,52760,1
11756,18,28,2,2020,12,6010000000000000.0,60,932.02,4,90014,1
11757,19,28,2,2020,7,4420000000000000.0,62,24.53,12,52768,0
11758,20,28,2,2020,12,6010000000000000.0,60,873.31,4,90014,1
11759,21,28,2,2020,8,6010000000000000.0,60,847.22,4,90014,1
11760,22,28,2,2020,7,3550000000000000.0,63,5.09,43,76678,0
11761,22,28,2,2020,4,502000000000.0,57,339.6,38,16878,1
11762,22,28,2,2020,7,4.22e+18,45,16.81,35,45051,1
11763,22,28,2,2020,0,4.22e+18,45,458.41,35,45051,1
11764,22,28,2,2020,11,4.22e+18,45,1032.55,35,45051,1
11765,22,28,2,2020,11,502000000000.0,57,1088.26,38,16878,1
11766,22,28,2,2020,6,213000000000000.0,51,144.1,20,21913,0
11767,22,28,2,2020,7,30300000000000.0,57,124.41,38,16239,0
11768,22,28,2,2020,11,502000000000.0,57,1061.58,38,16878,1
11769,22,28,2,2020,11,4.22e+18,45,1140.22,35,45051,1
11770,23,28,2,2020,8,4.22e+18,45,811.86,35,45051,1
11771,23,28,2,2020,1,4.5e+18,93,40.97,2,72513,0
11772,23,28,2,2020,6,4870000000000000.0,30,221.76,12,52760,1
11773,23,28,2,2020,12,4.06e+18,56,870.25,44,84325,1
11774,0,3,1,2020,4,377000000000000.0,62,311.78,1,36541,1
11775,0,3,1,2020,4,4.18e+18,31,321.73,32,87558,1
11776,0,3,1,2020,4,4.06e+18,56,317.09,44,84325,1
11777,0,3,1,2020,12,4560000000000.0,51,7.15,15,46143,0
11778,1,3,1,2020,4,4.06e+18,56,306.45,44,84325,1
11779,1,3,1,2020,11,4.18e+18,31,1124.48,32,87558,1
11780,2,3,1,2020,3,375000000000000.0,48,11.72,22,48174,1
11781,2,3,1,2020,4,4.18e+18,31,376.59,32,87558,1
11782,2,3,1,2020,4,377000000000000.0,62,317.61,1,36541,1
11783,3,3,1,2020,4,4.06e+18,56,299.02,44,84325,1
11784,3,3,1,2020,0,213000000000000.0,56,53.89,1,35901,0
11785,4,3,1,2020,4,180000000000000.0,80,62.02,34,12222,0
11786,5,3,1,2020,2,3590000000000000.0,35,82.71,20,21750,0
11787,6,3,1,2020,11,4.18e+18,31,1113.79,32,87558,1
11788,7,3,1,2020,2,4510000000000000.0,47,110.85,41,57036,0
11789,10,3,1,2020,4,4.06e+18,56,326.86,44,84325,1
11790,10,3,1,2020,4,341000000000000.0,48,199.34,34,10962,0
11791,11,3,1,2020,12,4000000000000000.0,62,2.66,2,72059,0
11792,14,3,1,2020,5,3560000000000000.0,15,45.99,35,43136,0
11793,15,3,1,2020,7,374000000000000.0,49,7.66,43,76665,0
11794,16,3,1,2020,8,4.06e+18,56,845.41,44,84325,1
11795,16,3,1,2020,7,3550000000000000.0,20,81.86,25,38761,0
11796,18,3,1,2020,0,3580000000000000.0,18,39.76,25,38677,0
11797,19,3,1,2020,10,30100000000000.0,27,273.68,24,64058,0
11798,19,3,1,2020,10,6010000000000000.0,38,53.13,47,99323,0
11799,20,3,1,2020,6,376000000000000.0,37,50.19,29,69165,0
11800,20,3,1,2020,5,3550000000000000.0,72,32.56,17,42273,0
11801,21,3,1,2020,8,213000000000000.0,15,3.12,48,53228,0
11802,21,3,1,2020,11,30200000000000.0,32,263.84,27,27522,0
11803,22,3,1,2020,5,4290000000000.0,79,22.86,45,24070,0
11804,22,3,1,2020,13,4.18e+18,31,8.58,32,87558,1
11805,22,3,1,2020,11,375000000000000.0,48,1083.8,22,48174,1
11806,22,3,1,2020,11,375000000000000.0,48,1037.39,22,48174,1
11807,23,3,1,2020,6,3520000000000000.0,33,24.69,9,32960,0
11808,23,3,1,2020,4,4.06e+18,56,317.53,44,84325,1
11809,23,3,1,2020,12,377000000000000.0,62,1022.18,1,36541,1
11810,23,3,1,2020,7,4.18e+18,31,20.41,32,87558,1
11811,23,3,1,2020,8,377000000000000.0,62,702.33,1,36541,1
11812,0,3,2,2020,3,2220000000000000.0,47,42.2,14,62067,0
11813,0,3,2,2020,4,375000000000000.0,48,320.41,22,48174,1
11814,0,3,2,2020,11,4.18e+18,31,1055.35,32,87558,1
11815,0,3,2,2020,4,345000000000000.0,35,292.53,25,38922,1
11816,1,3,2,2020,4,345000000000000.0,35,327.98,25,38922,1
11817,1,3,2,2020,11,4.18e+18,31,786.02,32,87558,1
11818,1,3,2,2020,4,345000000000000.0,35,309.97,25,38922,1
